43.4152	-238.783	1
35.9999	-236.449	2
-73.9417	-125.783	3
-64.9628	-119.934	4
-58.0359	-147.015	5
-47.4495	-135.177	6
-109.946	6.98094	7
-102.757	-9.56097	8
-54.201	-212.656	9
-38.056	-202.385	10
248.625	69.5305	11
239.332	69.7584	12
261.961	65.3581	13
261.128	68.054	14
40.0781	-90.4793	15
24.7448	-82.4874	16
40.4946	-102.122	17
44.1256	-95.2984	18
155.904	243.501	19
142.554	229.527	20
91.0709	-33.2829	21
68.5664	-19.7025	22
98.1785	-38.6128	23
149.866	25.1955	24
130.477	40.4314	25
-146.732	-72.7941	26
-131.561	-60.0632	27
-198.515	-43.3356	28
-190.657	-44.8873	29
201.969	70.3715	30
210.438	66.0842	31
175.125	77.1537	32
-32.2847	-240.365	33
-26.7519	-245.697	34
-23.5755	-248.302	35
-27.2156	-242.984	36
-31.7034	-234.888	37
-13.4691	84.945	38
-8.93096	69.2107	39
48.2092	-17.4316	40
40.0463	-0.486751	41
-29.7697	-47.556	42
-41.3196	-49.8573	43
-25.8183	-36.8908	44
-78.1869	0.680795	45
-65.1954	-0.368523	46
241.944	82.1441	47
234.541	80.748	48
-126.401	13.803	49
-117.844	1.65531	50
215.065	70.3516	51
204.816	82.7877	52
108.783	-26.872	53
88.5215	-27.9515	54
271.421	220.48	55
270.577	217.973	56
272.126	223.134	57
162.057	143.983	58
177.037	122.296	59
156.274	161.031	60
139.048	120.097	61
133.415	102.987	62
124.942	132.938	63
-184.352	-8.09874	64
-169.885	-16.5637	65
-246.817	-43.6208	66
-243.72	-47.4389	67
-228.811	-36.464	68
320.778	214.436	69
309.935	208.733	70
41.1238	-241.418	71
25.6486	-236.928	72
197.598	176.284	73
196.861	196.974	74
203.554	163.863	75
240.753	67.2067	76
231.645	69.0295	77
-186.71	-11.7034	78
-176.947	-14.0259	79
209.223	33.7718	80
181.912	41.0466	81
-40.9647	-212.256	82
279.628	113.041	83
307.174	120.158	84
301.682	117.721	85
292.481	120.062	86
297.562	122.525	87
304.999	123.334	88
287.242	122.529	89
305.696	126.083	90
297.141	124.904	91
306.612	128.795	92
292.119	127.312	93
259.783	113.881	94
296.385	131.11	95
285.108	124.943	96
283.876	129.672	97
283.931	132.089	98
104.928	147.847	99
113.143	143.344	100
-23.6162	-190.789	101
-5.7635	-181.52	102
-42.1914	-188.401	103
-42.1231	-181.278	104
256.957	236.135	105
254.005	233.812	106
153.05	30.9498	107
136.479	45.7664	108
-199.472	-63.3737	109
-208.098	-67.7126	110
-189.91	-63.6853	111
220.544	225.927	112
216.113	218.506	113
227.837	231.445	114
136.454	115.445	115
39.5331	-137.093	116
21.0267	-133.047	117
-47.5038	-94.052	118
-37.2348	-89.3885	119
66.0819	41.2972	120
82.6252	27.806	121
86.7601	30.2578	122
79.4942	30.1224	123
82.296	32.6961	124
80.583	35.1485	125
59.0579	57.766	126
60.2782	60.4425	127
65.3288	57.5891	128
57.4812	55.4202	129
47.4511	55.7453	130
54.0081	50.5496	131
49.5291	33.2671	132
49.7805	58.1888	133
58.0239	53.0533	134
48.1615	53.3307	135
45.1324	48.1238	136
325.495	262.404	137
322.319	248.928	138
-72.8874	-163.613	139
-68.783	-151.236	140
73.9412	168.847	141
68.9144	163.38	142
90.0681	121.854	143
86.4456	114.719	144
59.5156	77.326	145
65.343	63.669	146
-43.1103	79.674	147
-44.3136	71.044	148
-78.4344	77.2685	149
-75.534	74.5687	150
-82.8069	74.7657	151
154.651	33.4276	152
-12.5326	-114.118	153
-14.1848	-116.682	154
-75.5712	36.8886	155
-57.8601	41.0434	156
263.164	179.883	157
268.167	197.943	158
275.86	190.573	159
263.429	188.596	160
257.066	201.915	161
267.02	186.209	162
261.258	193.963	163
252.152	169.761	164
258.057	196.787	165
266.637	200.392	166
35.7015	-255.937	167
46.6449	-235.222	168
328.269	230.306	169
319.761	219.803	170
58.8433	100.003	171
73.5894	88.6147	172
-45.0056	102.844	173
-43.7351	99.8078	174
133.372	260.008	175
129.751	244.265	176
72.0532	-114.752	177
-19.6343	-161.931	178
-9.92431	-153.365	179
-44.4541	-172.569	180
40.143	-28.3083	181
33.9352	-24.3791	182
178.488	100.653	183
184.233	88.4323	184
156.736	204.992	185
151.427	190.057	186
322.73	217.079	187
183.698	201.251	188
185.42	187.327	189
327.264	237.871	190
304.789	236.683	191
5.23313	-226.484	192
23.8989	-216.77	193
48.0904	-253.14	194
49.371	-257.772	195
139.669	5.6509	196
128.977	18.1348	197
27.1489	20.3615	198
1.23282	20.5776	199
37.1879	21.3763	200
45.7776	22.5803	201
42.6867	18.9827	202
327.559	241.605	203
329.171	246.475	204
112.701	-15.294	205
88.0096	-8.95787	206
-61.2425	-58.0817	207
-68.2108	-53.3354	208
298.429	153.71	209
278.835	147.641	210
179.373	132.132	211
12.6719	9.72185	212
14.4989	4.63397	213
94.1261	-25.5599	214
105.661	-17.641	215
-45.6817	-125.468	216
-51.6687	-118.103	217
-21.4729	-45.8401	218
-45.2238	-57.3292	219
-40.3682	-64.3701	220
-42.3706	-59.6821	221
-29.5549	-57.1637	222
-46.638	-52.3254	223
-43.9636	-62.0701	224
-35.5151	-52.2317	225
-33.1956	-62.359	226
-34.4736	-54.7337	227
-34.8239	-65.0839	228
-42.3621	-54.8522	229
-5.04212	-32.3713	230
-32.8011	-59.6127	231
-38.3057	-57.2369	232
-24.8486	-62.0868	233
-19.8435	-59.613	234
-3.97363	-53.849	235
-3.2993	-51.0856	236
-153.911	15.2105	237
-135.603	3.50916	238
-133.981	-20.8423	239
-132.472	-5.58674	240
-144.389	-7.76073	241
-135.281	-10.2918	242
-144.649	-5.33047	243
-148.977	-10.3538	244
-151.957	-16.062	245
-146.315	-21.1396	246
-134.453	-12.7956	247
-144.22	-23.4673	248
-135.464	-24.8094	249
-141.325	-15.1992	250
-147.192	-18.6305	251
-148.772	-12.8211	252
-118.117	-1.87116	253
-129.412	-16.6677	254
-140.314	-18.3885	255
-130.093	-40.8058	256
-135.142	-28.7524	257
-132.591	-31.255	258
300.639	140.812	259
298.372	135.994	260
-1.66229	36.6993	261
-0.292944	39.7741	262
276.759	158.384	263
272.06	140.158	264
41.9057	-12.5105	265
74.2641	10.6108	266
63.804	12.9593	267
250.333	178.63	268
251.013	186.294	269
259.499	191.334	270
250.091	188.983	271
253.72	191.884	272
250.151	199.21	273
253.249	194.476	274
242.232	196.209	275
242.626	176.268	276
271.415	72.7246	277
238.246	75.8329	278
289.242	171.686	279
281.487	166.779	280
-141.3	-64.8973	281
-133.85	-44.0206	282
266.376	260.714	283
265.706	258.067	284
77.943	-7.36776	285
80.0225	-2.55812	286
233.569	96.9658	287
218.543	91.4886	288
13.9146	-97.5789	289
1.47144	-86.8283	290
102.488	150.259	291
98.538	147.364	292
104.331	143.812	293
213.806	166.541	294
213.986	154.329	295
284.97	223.111	296
267.296	210.072	297
282.105	233.315	298
275.236	230.813	299
-33.5043	-183.557	300
-35.1894	-178.907	301
-187.326	-76.9308	302
-171.223	-73.1124	303
-102.744	77.3342	304
-95.7538	79.6551	305
-105.326	83.5325	306
-209.831	-36.6773	307
22.8581	-180.754	308
19.3009	-165.256	309
-59.3903	-41.6172	310
-61.613	-44.6628	311
-58.1112	-31.5496	312
273.552	155.458	313
-21.4303	-164.249	314
-34.0752	-173.957	315
-16.9821	-176.134	316
-29.639	-176.383	317
138.448	266.989	318
173.109	172.291	319
176.161	156.551	320
128.559	257.584	321
234.723	37.2466	322
241.672	39.7559	323
229.771	39.7144	324
236.563	42.2335	325
224.302	42.3072	326
232.929	44.698	327
119.539	-25.0066	328
128.067	-22.5312	329
111.568	-22.562	330
37.1765	26.1834	331
14.8825	20.5984	332
-43.8438	47.6114	333
-39.0711	42.772	334
263.008	78.6525	335
265.636	81.2861	336
63.9648	-25.3566	337
51.4979	-12.5885	338
251.759	205.784	339
260.411	219.469	340
268.342	212.764	341
268.431	215.502	342
262.37	226.615	343
238.593	216.469	344
251.993	221.985	345
248.326	213.807	346
250.096	217.155	347
257.576	215.072	348
256.426	211.399	349
257.243	224.26	350
246.002	226.743	351
237.017	229.098	352
229.692	226.599	353
237.178	219.05	354
242.08	224.275	355
229.8	223.603	356
240.256	221.22	357
12.7081	-259.923	358
24.3786	-246.73	359
298.661	172.57	360
292.467	175.169	361
305.458	173.853	362
304.524	176.286	363
-85.7113	-13.4505	364
-20.7479	82.633	365
90.352	108.293	366
106.649	99.8359	367
-14.1083	-233.208	368
-22.0266	-217.286	369
-39.3921	-116.349	370
-22.7786	-120.543	371
250.065	62.7347	372
237.443	64.7886	373
-80.3586	-47.3437	374
-76.2752	-32.6811	375
-19.1711	61.9341	376
-10.0016	57.0868	377
122.218	275.185	378
117.672	264.822	379
117.809	278.656	380
22.9119	51.4704	381
34.3156	33.9792	382
-57.5764	-24.1584	383
-57.4846	-2.96706	384
-5.32994	49.5887	385
4.02099	42.1002	386
-122.608	-19.122	387
-118.394	-37.5513	388
54.605	-100.517	389
298.396	164.544	390
290.199	161.567	391
9.24228	-114.615	392
-211.385	-17.5843	393
-197.409	-31.279	394
121.351	-3.06393	395
106.146	-3.15535	396
-226.428	-104.091	397
-231.636	-100.152	398
-99.4683	99.0199	399
-94.5648	101.483	400
-106.01	96.6813	401
273.143	114.201	402
281.075	119.561	403
267.366	127.87	404
267.892	120.171	405
257.534	116.351	406
142.287	33.3093	407
111.836	54.7598	408
141.593	27.5775	409
152.226	28.4829	410
143.815	30.678	411
-22.3984	-193.224	412
-186.125	-24.1596	413
-202.808	-19.3958	414
-195.24	-21.8306	415
-202.563	-23.5315	416
-175.841	-19.3711	417
208.992	182.286	418
-213.273	-92.4533	419
-193.99	-84.426	420
62.0695	-14.2527	421
69.76	-22.1911	422
70.8639	-27.741	423
73.4133	-24.6339	424
14.9354	-271.263	425
14.9138	-267.957	426
-84.0907	40.9975	427
-71.0344	39.5268	428
63.4139	-171.16	429
63.8316	-168.248	430
74.4887	-173.36	431
196.93	190.59	432
197.214	173.453	433
27.1868	-161.575	434
107.106	154.856	435
-90.0616	-8.81147	436
-212.08	-19.8946	437
-226.964	-24.3686	438
-219.284	-22.4045	439
-230.406	-26.9232	440
274.855	150.01	441
-60.6644	-141.495	442
30.8729	-253.569	443
-41.9223	-164.141	444
-40.759	-157.121	445
-50.4647	-171.449	446
-54.1307	-168.889	447
-56.9935	-173.55	448
-47.4845	-168.919	449
139.845	-27.6499	450
130.139	-20.1347	451
-39.5479	-80.0162	452
-48.3461	-76.8129	453
-64.8055	79.6303	454
-65.5467	76.912	455
-248.111	-115.433	456
-244.459	-105.013	457
249.839	65.2894	458
223.461	70.6819	459
42.8866	94.765	460
47.74	76.2701	461
125.665	30.653	462
105.095	31.5021	463
36.594	-248.671	464
148.799	264.744	465
145.685	254.297	466
51.3672	-202.865	467
35.3377	-194.773	468
53.678	149.528	469
70.9857	139.969	470
43.5534	-52.1375	471
