6687.266221	371.810716	1
6137.839036	385.180769	2
-3924.078515	-345.224597	3
-3375.781950	-310.727067	4
3394.248902	3839.356201	5
3075.396965	3390.735351	6
-245.135685	-1468.195542	7
196.800666	-1794.596689	8
196.693455	-1791.968416	9
-713.795458	-1179.194759	10
202.826197	-1791.130782	11
201.043452	-1788.743403	12
-11403.313911	-2075.151514	13
-10859.963053	-1985.683885	14
-11946.503009	-2158.154511	15
-3878.545145	-2531.267985	16
-4234.750589	-2111.848978	17
-11328.004111	-6792.279036	18
-11174.157416	-6266.298923	19
-11426.499700	-7333.958254	20
-11290.462547	-6802.084086	21
-11508.466123	-7877.672634	22
9753.663859	1737.118535	23
10268.510510	1935.628621	24
9239.888415	1539.005666	25
-9205.245374	-1730.718535	26
-9755.151334	-1850.250872	27
-8655.427464	-1612.188469	28
-1596.086018	-117.042471	29
-1046.370053	-116.117978	30
-13515.237264	-4989.420942	31
-13296.462688	-4485.480790	32
-10305.232114	-1970.508039	33
3374.509105	-5.767965	34
3922.071951	-29.626208	35
2851.753317	66.234565	36
-13014.498753	-2583.358774	37
-13562.304882	-2620.825700	38
-12459.751049	-2467.549157	39
-13553.131152	-2697.858284	40
-13531.150376	-2786.448523	41
-13438.426468	-2934.763233	42
5556.918198	11242.694041	43
5477.519742	10698.960196	44
2282.017108	84.686935	45
1713.492450	103.668822	46
3461.605929	4437.662076	47
3219.025908	3939.778460	48
3703.478605	4936.463071	49
-9957.555651	-4114.459876	50
-10019.879256	-3569.097340	51
4495.283173	217.001464	52
5044.409213	268.370849	53
3947.440293	166.477252	54
-16354.531344	-5469.106588	55
-15936.440303	-5109.062835	56
-16797.943285	-5792.645809	57
-15155.233996	-3076.309460	58
-15695.279156	-3164.572138	59
-14626.610289	-2927.410685	60
595.092424	-18.622367	61
46.646187	8.751608	62
-10626.421870	-3571.878855	63
-10523.452280	-3031.436611	64
-10729.540935	-4113.348371	65
7214.105036	502.616039	66
7757.194068	591.724358	67
6684.492320	445.673334	68
-2239.252333	492.936103	69
-1703.271055	373.840373	70
-2743.961000	690.217571	71
8301.696345	681.075146	72
1064.473141	94.712346	73
579.971934	-27.506956	74
1430.465403	503.700007	75
-14093.734893	-2813.193703	76
4130.547021	8078.176897	77
4189.469443	7536.522035	78
4026.864865	8614.879898	79
-1674.256940	-165.956975	80
-2302.482547	-215.861590	81
1587.512453	1031.677161	82
1863.941429	1508.006962	83
1104.639868	1266.377297	84
5274.580820	1134.875540	85
4818.042093	829.461769	86
10784.149282	2121.218067	87
3943.056737	9159.528387	88
3067.089054	3380.843932	89
3314.559957	3871.660411	90
2717.273630	2957.874166	91
2421.119153	2465.793091	92
2977.237266	3443.023647	93
-3135.902794	701.203985	94
2248.140298	440.143623	95
-10539.890909	-3573.932609	96
-11719.613525	-8881.041423	97
-11608.790762	-8345.448895	98
-15519.085685	-4749.742381	99
2343.255864	5331.302797	100
2619.416790	4857.820488	101
-1153.934030	301.353406	102
-633.238880	127.140687	103
-7563.517361	-1377.663529	104
-8109.798705	-1494.467611	105
-7017.268613	-1262.180005	106
2717.640769	4915.625217	107
2501.141329	5419.053445	108
2991.950788	4438.449934	109
-14693.326811	-4014.000910	110
-14281.591669	-3646.048261	111
-15105.833187	-4381.424353	112
4780.217151	6804.123852	113
4487.869894	6356.952248	114
-12669.860555	-2957.114274	115
-11920.893039	-2335.392420	116
4044.568996	5367.482848	117
1825.309918	-2259.948988	118
2338.176883	-2460.615806	119
1318.289807	-2049.856028	120
-5924.050265	-1033.335404	121
-6470.978724	-1147.394769	122
-5377.058827	-920.111500	123
5466.443660	10151.087965	124
5331.766626	9614.373777	125
5701.718178	10688.386196	126
5203.159465	9075.367317	127
5075.150230	8539.212907	128
5123.760656	7926.241918	129
4811.943288	7474.979135	130
-501.585553	-30.697072	131
-14091.859992	-2764.510193	132
-14634.288633	-2861.063097	133
-2818.610898	388.829980	134
-2276.566977	313.581434	135
-1156.980003	293.436027	136
747.380935	1566.518796	137
-4612.693885	-1713.652433	138
-4995.350352	-1316.834720	139
-16100.330049	-3814.840836	140
-16618.098530	-3998.225568	141
-16610.910101	-4028.975414	142
-16549.340217	-4032.829972	143
-15588.141014	-3607.264235	144
-16590.927039	-4059.337982	145
5741.899224	11220.236185	146
5852.029377	11758.907324	147
-11382.282177	-2204.090035	148
-10847.097528	-2064.946915	149
-10431.026341	-2489.674596	150
-10202.068580	-2484.827783	151
2242.510103	437.054682	152
2217.909485	443.067387	153
-500.806145	-46.000173	154
2142.473310	1986.955040	155
-10942.578194	-5192.328325	156
-11089.681118	-5722.494996	157
-10859.161681	-4648.426318	158
5592.965239	313.761428	159
6654.688025	574.608771	160
6577.327949	613.383716	161
-13086.333356	-3975.940990	162
-12876.569774	-3467.294722	163
-10722.633843	-4631.184743	164
-10726.335427	-5180.122200	165
-14565.389103	-3193.252185	166
-13947.019191	-2990.514146	167
-15076.926809	-3399.906444	168
592.972469	-54.285302	169
-3759.456814	-610.569424	170
-4305.542758	-709.229863	171
-3212.791232	-512.903532	172
-1167.185986	250.986738	173
-10567.049515	-3576.696330	174
-10506.161536	-3569.818408	175
-10444.672616	-3578.976377	176
-10445.298487	-3574.443152	177
-10445.262323	-3572.129421	178
7791.732898	963.054470	179
7172.721649	768.694185	180
8209.269601	1158.251695	181
6233.478368	13363.855243	182
6100.867090	12830.483281	183
-6237.312896	-1608.104014	184
-675.911854	-1105.574177	185
-1115.671927	-778.548480	186
-167.875387	-1316.312785	187
-4872.168274	-747.382623	188
-4854.880559	-747.005325	189
3388.954985	-45.290201	190
3390.426039	-42.233247	191
3390.473218	-39.103558	192
3401.530749	32.833750	193
3401.922155	66.713569	194
3270.476279	419.960427	195
-19657.839461	-5295.139932	196
-19147.286490	-5126.052620	197
-20150.981537	-5538.576347	198
-2668.519692	-418.622504	199
-2123.865312	-325.308851	200
9937.381752	922.725698	201
9392.792952	860.185840	202
-2838.119260	-255.362015	203
-1175.439752	218.300634	204
4366.612776	6455.713893	205
4146.105573	5945.487876	206
4589.121745	6964.927686	207
4283.359698	6995.377995	208
5292.897839	8456.609134	209
5100.606989	7941.274939	210
5532.903866	8950.298418	211
-5012.271629	-1309.643112	212
-5009.266373	-1306.158619	213
-5004.220403	-1303.559257	214
8724.125738	1349.062900	215
-2160.279404	-250.585494	216
-1615.346675	-175.380170	217
-1654.198978	-608.059586	218
-1182.907108	-892.704151	219
367.581432	-1500.986110	220
-120.621184	-1249.845516	221
860.840834	-1746.828422	222
-21160.545672	-5976.595098	223
-20653.374995	-5766.401978	224
5480.189493	8984.532135	225
5239.260987	8490.727065	226
-1612.509635	-542.823470	227
-1591.698919	-190.459739	228
-1580.286661	-404.413101	229
-1579.482888	-399.022956	230
-496.708789	-153.115571	231
-17628.434008	-4463.205308	232
-18135.656502	-4683.393057	233
-17122.554365	-4243.687613	234
2823.148725	-2718.923786	235
-11226.568129	-6808.448456	236
3390.040503	3841.299582	237
-10101.764629	-3026.398683	238
2926.970812	4402.584806	239
304.915305	-1591.438057	240
4502.803803	448.825935	241
4832.714789	791.417144	242
8847.280962	770.637656	243
3947.757196	-22.582609	244
-1174.715668	215.834384	245
5434.322336	10151.284671	246
4747.267912	6841.170721	247
-1175.375557	212.702862	248
-1180.684570	186.149692	249
-498.568985	-150.663866	250
-11220.126469	-6811.579916	251
4390.248267	484.502155	252
593.489390	-49.570399	253
-6043.780162	-2122.722147	254
594.528414	-28.703678	255
5036.689166	7978.991476	256
5475.120856	8986.922217	257
-3673.535179	817.355702	258
4264.686101	5872.227656	259
